BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202008,10,1459,202008,10,1504,150363,917002,ILLINOIS,17,2020,August,Tornado,C,31,COOK,LOT,8/10/20 14:59,CST-6,8/10/20 15:04,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,3.19,300,,,,,1,NNE,LINCOLNWOOD,1,NE,ROGERS PARK,42.0087,-87.724,42.0168,-87.6628,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 110 mph touched down in the Lincolnwood neighborhood of Chicago near the intersection of Lunt and Hamlin Avenues.  Tree damage occurred along most of the path of the tornado.  At least two city blocks were impassable due to fallen trees.  Numerous cars were totaled after trees fell on them.  Utility poles were leaning along Touhy Avenue, just east of St. Louis Avenue.  Significant tree damage including snapped trees, large trees uprooted and trees and tree limbs on vehicles, occurred between California Avenue and Rogers Phillip Park.  The most intense damage occurred approximately one mile west of Lake Michigan where widespread tree damage occurred including large trees 1 to 2 feet in diameter snapped and uprooted.  Minor roof damage also occurred in this area.  The tornado continued east to the Lake Michigan shore where it became a waterspout as it moved east of Fargo Beach Park.",CSV
202008,10,1426,202008,10,1430,150363,914777,ILLINOIS,17,2020,August,Tornado,C,197,WILL,LOT,8/10/20 14:26,CST-6,8/10/20 14:30,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,3.98,250,,,,,1,NNW,CATON FARM,2,W,CRYSTAL LAWNS,41.5888,-88.2571,41.5658,-88.1865,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado touched down in central Kendall County and moved southeast crossing into Will County just south of Renwick Road.  Tree damage occurred along the path in Will County including a tree blown down near Caton Farm and Drauden Road.  Minor roof damage occurred with some shingles blown off and some fences were blown down.  One house lost half of the shingles on its roof with vents torn off, just east of Route 59.  The tornado lifted near Caton Farm Road, just west of Interstate 55.",CSV
202008,10,1337,202008,10,1338,150363,913059,ILLINOIS,17,2020,August,Tornado,C,201,WINNEBAGO,LOT,8/10/20 13:37,CST-6,8/10/20 13:38,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,1.58,50,,,,,2,S,RCKFRD COTTONWOOD AR,2,WSW,ROCKFORD,42.2495,-89.1332,42.262,-89.1073,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.",A brief tornado with peak winds of 75 mph touched down near the intersection of Pierpont Avenue and Montague Road and continued northeast into the southwest side of Rockford.  The tornado ended near the intersection of Ferguson and Loomis Streets.  All of the damage was to trees along the tornado path.,CSV
202008,10,1454,202008,10,1459,150363,915476,ILLINOIS,17,2020,August,Tornado,C,31,COOK,LOT,8/10/20 14:54,CST-6,8/10/20 14:59,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,4.84,300,,,,,0,WSW,GOESELVILLE,1,SSE,POSEN,41.618,-87.7868,41.6182,-87.6931,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.",A tornado with peak winds of 100 mph touched just east of Harlem Avenue in Oak Forest then moved nearly due east along 151st Street producing tree damage and minor structural damage before lifting near the Interstate 57/294 interchange in Midlothian.  Numerous trees were uprooted between Ridgeland Avenue and Cicero Avenue.  The worst damage occurred between Cicero Avenue and Pulaski Road where several large trees and utility poles were snapped at their base.  Tree damage continued east of Pulaski Road with fences blown down before the tornado lifted.,CSV
202008,10,1347,202008,10,1359,150363,913065,ILLINOIS,17,2020,August,Tornado,C,201,WINNEBAGO,LOT,8/10/20 13:47,CST-6,8/10/20 13:59,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,6.03,300,LOT,IL,7,BOONE,1,SSE,SAMUELSON CORNERS,2,SSW,ARGYLE,42.2806,-89.022,42.3436,-88.9403,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 100 mph touched down near Guilford Road, east of Alpine Road and traveled approximately 6 miles northeast to Argyle Road where it crossed into Boone County.  Numerous trees, power lines, utility poles and fences were blown down from where the tornado touched down through the Mulford Road and Springbrook Road area.  Significant tree damage occurred in a localized area near Rock Valley College.  Just northeast of Perryville Road, some utility poles were broken along with extensive tree damage and minor roof and siding damage occurred to some homes.  Part of the roof was blown off of a Farm and Fleet building along East Riverside Boulevard, just west of Interstate 90.  A home suffered siding and roof damage and metal wall panels were blown off a building, both along Paulson Road.",CSV
202008,10,1504,202008,10,1506,150363,914862,ILLINOIS,17,2020,August,Tornado,C,91,KANKAKEE,LOT,8/10/20 15:04,CST-6,8/10/20 15:06,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,1.47,150,,,,,1,NW,GRANT PARK,1,NE,GRANT PARK,41.2431,-87.6638,41.2369,-87.6368,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 80 mph touched down along N 11000 E Road.  Tree limbs were blown down, a utility pole was damaged and crops were damaged.  The tornado moved southeast through Grant Park.  Numerous trees were damaged including some trees snapped and some trees uprooted.  Minor roof damaged occurred to a house on Park Street and to another house on Maple Street.  The tornado lifted near Lake Metonga.",CSV
202008,10,1359,202008,10,1405,150363,913081,ILLINOIS,17,2020,August,Tornado,C,7,BOONE,LOT,8/10/20 13:59,CST-6,8/10/20 14:05,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,3.15,300,,,,,3,SW,CALEDONIA,1,E,CALEDONIA,42.3436,-88.9403,42.3692,-88.8891,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado touched down in southeast Winnebago County and moved northeast crossing into Boone County along Argyle Road.  This tornado produced mainly tree damage in Boone County including tree limbs blown down in Caledonia.  The tornado ended on the east side of Caledonia, south of Route 173.",CSV
202008,10,1439,202008,10,1442,150363,914531,ILLINOIS,17,2020,August,Tornado,C,43,DU PAGE,LOT,8/10/20 14:39,CST-6,8/10/20 14:42,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,2.15,200,,,,,0,NNE,LOMBARD,0,NNW,SOUTH ADDISON,41.8851,-88.0166,41.9004,-87.9803,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 95 mph touched down near Main and Maple Streets, just east of Lilacia Park.  The tornado moved northeast uprooting some trees and snapping other trees.  More than 200 homes in Lombard suffered some amount of damage, a few suffered significant roof damage.  The worst damage occurred near the Lombard Common just south of St. Charles Road.  Tree damage continued along the path including part of a large tree blown down near Schafer Elementary School.  A one foot diameter tree was blown down onto a house.  Another house suffered minor roof and siding damage just north of the Jefferson Middle School and the tornado lifted northeast of the Jefferson Middle School.",CSV
202008,10,1350,202008,10,1357,150363,914396,ILLINOIS,17,2020,August,Tornado,C,37,DE KALB,LOT,8/10/20 13:50,CST-6,8/10/20 13:57,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,6.28,40,,,,,0,SSE,FAIRDALE,3,W,COLVIN PARK,42.0962,-88.9266,42.1244,-88.8101,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 80 mph touched down just southeast of Fairdale and moved northeast until it ended in a field east of Myelle Road.  Drone footage showed a narrow swath of corn flattened in a convergent pattern.  A utility pole was snapped along Buck Road.  Tree damage occurred at a vocational farm along Pearl Street, just north of Wolf Road and a plastic covering was ripped off a greenhouse.  The path of this tornado was determined, in part, using high resolution satellite imagery.",CSV
202008,10,1457,202008,10,1459,150363,914788,ILLINOIS,17,2020,August,Tornado,C,31,COOK,LOT,8/10/20 14:57,CST-6,8/10/20 14:59,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,1.97,350,,,,,1,E,PARK FOREST SOUTH,1,E,PARK FOREST,41.4693,-87.7017,41.4801,-87.6665,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 85 mph touched down near the Will Cook County line, just west of Shabbona Drive.  This tornado produced mainly tree damage along its path.  The worst of the damage was confined to a small area near Marquette and Somonauk Parks, although very little structural damage was noted in this area.  The tornado lifted over Schubert's Woods Forest Preserve.",CSV
202008,10,1441,202008,10,1445,150363,914180,ILLINOIS,17,2020,August,Tornado,C,97,LAKE,LOT,8/10/20 14:41,CST-6,8/10/20 14:45,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,1.75,150,MKX,WI,59,KENOSHA,2,W,CHANNEL LAKE,2,NNW,CHANNEL LAKE,42.475,-88.1895,42.4954,-88.1691,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.",A tornado with peak winds of 90 mph touched down south of Route 173 and moved northeast to the state line where it crossed into Kenosha County in southeast Wisconsin.  Mainly tree damage occurred along the path in Lake County with several trees uprooted with some minor structural damage just south of the state line.,CSV
202008,10,1405,202008,10,1411,150363,914488,ILLINOIS,17,2020,August,Tornado,C,111,MCHENRY,LOT,8/10/20 14:05,CST-6,8/10/20 14:11,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,5.73,200,,,,,5,WSW,CORAL,1,ENE,CORAL,42.1808,-88.6548,42.2233,-88.5587,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 95 mph touched down just south of Harmony Road, west of Payne Road where several large tree limbs were blown down.  Tree damage occurred immediately northeast of Interstate 90.  Farm sheds were heavily damaged near Anthony and Riley Roads.  Tree limbs were blown down and corn was blown down in a convergent pattern in this area.  Two utility poles were slightly leaning along Route 23, south of Grange Road.  A single family home was heavily damaged near Maple Street.  Mainly tree limbs were blown down along the remaining path.  The tornado lifted near Coral and Dunham Roads.",CSV
202008,10,1312,202008,10,1317,151778,916000,ILLINOIS,17,2020,August,Tornado,C,177,STEPHENSON,DVN,8/10/20 13:12,CST-6,8/10/20 13:17,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,4.59,50,,,,,2,WSW,FLORENCE,1,WSW,FREEPORT,42.2119,-89.6884,42.2697,-89.6446,"A powerful line of severe thunderstorms produced a derecho which tracked across eastern Iowa and northwest Illinois on the afternoon of Monday, August 10th, resulting in widespread straight line wind damage. The cost of damage from this storm was extreme, reaching an estimated 7.5 billion dollars along the path of these storms from Iowa through Illinois.  Two brief tornadoes have been confirmed within the widespread swath of wind damage, one just north of the Eastern Iowa Airport in Linn County Iowa, and one just south of Freeport, Illinois. These tornadoes have been designated as EF-U, as there was no observable damage directly attributable to the tornadoes from which an EF-scale rating could be assigned. While an average of two derechos a year occur across the area, a derecho of this intensity is a roughly once-in-a-decade occurrence. Another unusual aspect of this derecho was the duration of the strong winds, with gusts over 60 mph for over an hour at some locations.||The most extreme winds, estimated at 110-140 mph, destroyed or damaged numerous outbuildings, barns, grain bins, homes, mobile homes, apartment buildings, trees, and power poles in parts of Benton, Linn, Jones, Cedar, and Clinton Counties. The Cedar Rapids area was particularly hard hit. One fatality occurred in Linn County, as a tree fell on a cyclist. Several homes, apartment complexes, and businesses sustained damage consistent with 130-140 mph winds. Radio transmission towers in Marion and Clinton, Iowa collapsed due to winds estimated around 130 mph. Wind gusts of 80-100 mph were common as the line of storms moved through the Quad Cities area and then through northwest Illinois. A small pocket of winds estimated at 100-110 mph impacted Princeton, IL in Bureau County, where a 150 foot communications tower collapsed and numerous power poles were snapped. In addition to the damage, numerous long-duration power outages occurred across the region. Damage to crops was considerable along the derecho path. Numerous semi trucks were also blown off roadways along the path of the derecho.","A tornado moved through cropland just south of Freeport. The tornado began just west of Florence, and moved N/NE for about 4.5 miles before dissipating at the southern edge of Freeport.  The path was found in high resolution satellite imagery and confirmed by UAS survey. The tornado was on the leading edge of a larger swath of damaging straight line winds. There was no damage directly attributable to the tornado from which an EF-scale rating could be assigned. Thus, the tornado is designated EF-U.",CSV
202008,10,1435,202008,10,1436,150363,914492,ILLINOIS,17,2020,August,Tornado,C,43,DU PAGE,LOT,8/10/20 14:35,CST-6,8/10/20 14:36,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,0.36,100,,,,,1,ESE,WHEATON,1,E,WHEATON,41.8673,-88.1038,41.8685,-88.097,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.",A brief tornado with peak winds of 90 mph touched down near Seminary Avenue and Scott Street and moved northeast where it knocked a roughly 50 foot steeple around to the north side of the College Church of Wheaton.  The tornado then produced minor tree damage before lifting near Collage Avenue and Howard Street.,CSV
